 308: 1.563726, 1.357563 avg loss, 0.000009 rate, 9.566457 seconds, 19712 images
 309: 1.310531, 1.352860 avg loss, 0.000009 rate, 9.594293 seconds, 19776 images
 310: 1.308704, 1.348445 avg loss, 0.000009 rate, 9.666487 seconds, 19840 images
 311: 1.269817, 1.340582 avg loss, 0.000009 rate, 13.247098 seconds, 19904 images
 312: 1.482051, 1.354729 avg loss, 0.000009 rate, 13.416021 seconds, 19968 images
 313: 1.306772, 1.349933 avg loss, 0.000010 rate, 13.410532 seconds, 20032 images
 314: 1.375346, 1.352474 avg loss, 0.000010 rate, 13.336379 seconds, 20096 images
 315: 1.297247, 1.346952 avg loss, 0.000010 rate, 13.264867 seconds, 20160 images
 316: 1.268821, 1.339139 avg loss, 0.000010 rate, 13.259804 seconds, 20224 images
 317: 1.155365, 1.320761 avg loss, 0.000010 rate, 13.301768 seconds, 20288 images
 318: 1.270751, 1.315760 avg loss, 0.000010 rate, 13.375896 seconds, 20352 images
 319: 1.194651, 1.303649 avg loss, 0.000010 rate, 13.397235 seconds, 20416 images
 320: 1.162140, 1.289498 avg loss, 0.000010 rate, 13.408061 seconds, 20480 images
 321: 1.246969, 1.285245 avg loss, 0.000011 rate, 7.133925 seconds, 20544 images
 322: 1.339104, 1.290631 avg loss, 0.000011 rate, 7.191422 seconds, 20608 images
 323: 1.381200, 1.299688 avg loss, 0.000011 rate, 7.165109 seconds, 20672 images
 324: 1.359586, 1.305678 avg loss, 0.000011 rate, 7.162561 seconds, 20736 images
 325: 1.232393, 1.298349 avg loss, 0.000011 rate, 7.161597 seconds, 20800 images
 327: 1.414488, 1.307969 avg loss, 0.000011 rate, 7.165207 seconds, 20928 images
 328: 1.296754, 1.306848 avg loss, 0.000012 rate, 7.166651 seconds, 20992 images
 329: 1.182585, 1.294421 avg loss, 0.000012 rate, 7.161551 seconds, 21056 images
 330: 1.073278, 1.272307 avg loss, 0.000012 rate, 7.166699 seconds, 21120 images
 331: 1.022330, 1.247309 avg loss, 0.000012 rate, 7.603102 seconds, 21184 images
 332: 1.556641, 1.278242 avg loss, 0.000012 rate, 7.679617 seconds, 21248 images
 333: 1.460681, 1.296486 avg loss, 0.000012 rate, 7.677694 seconds, 21312 images
 334: 1.416519, 1.308490 avg loss, 0.000012 rate, 7.705982 seconds, 21376 images
 335: 1.235167, 1.301157 avg loss, 0.000013 rate, 7.693947 seconds, 21440 images
 336: 1.235147, 1.294556 avg loss, 0.000013 rate, 7.695609 seconds, 21504 images
 337: 1.129558, 1.278056 avg loss, 0.000013 rate, 7.701521 seconds, 21568 images
 338: 1.363192, 1.286570 avg loss, 0.000013 rate, 7.719231 seconds, 21632 images
 339: 1.157888, 1.273702 avg loss, 0.000013 rate, 7.706898 seconds, 21696 images
 340: 1.213463, 1.267678 avg loss, 0.000013 rate, 7.714953 seconds, 21760 images
 341: 1.214864, 1.262397 avg loss, 0.000014 rate, 20.979462 seconds, 21824 images
 342: 1.256677, 1.261825 avg loss, 0.000014 rate, 21.238812 seconds, 21888 images
 343: 1.145668, 1.250209 avg loss, 0.000014 rate, 21.202459 seconds, 21952 images
 344: 1.512388, 1.276427 avg loss, 0.000014 rate, 21.177343 seconds, 22016 images
 345: 1.205120, 1.269296 avg loss, 0.000014 rate, 21.133858 seconds, 22080 images
 346: 1.575984, 1.299965 avg loss, 0.000014 rate, 21.153773 seconds, 22144 images
 347: 1.178989, 1.287867 avg loss, 0.000014 rate, 21.142319 seconds, 22208 images
 348: 1.176339, 1.276715 avg loss, 0.000015 rate, 21.149305 seconds, 22272 images
 349: 1.208451, 1.269888 avg loss, 0.000015 rate, 21.124106 seconds, 22336 images
 350: 1.175620, 1.260461 avg loss, 0.000015 rate, 21.179224 seconds, 22400 images
 351: 1.030419, 1.237457 avg loss, 0.000015 rate, 7.614954 seconds, 22464 images
 352: 1.102960, 1.224007 avg loss, 0.000015 rate, 7.706335 seconds, 22528 images
 353: 1.101913, 1.211798 avg loss, 0.000016 rate, 7.696601 seconds, 22592 images
 354: 1.072664, 1.197885 avg loss, 0.000016 rate, 7.711885 seconds, 22656 images
 355: 1.292176, 1.207314 avg loss, 0.000016 rate, 7.712957 seconds, 22720 images
 356: 1.105131, 1.197096 avg loss, 0.000016 rate, 7.707872 seconds, 22784 images
 357: 1.072730, 1.184659 avg loss, 0.000016 rate, 7.701568 seconds, 22848 images
 358: 1.323657, 1.198559 avg loss, 0.000016 rate, 7.733110 seconds, 22912 images
 359: 1.028673, 1.181570 avg loss, 0.000017 rate, 7.703271 seconds, 22976 images
 360: 1.197397, 1.183153 avg loss, 0.000017 rate, 7.707726 seconds, 23040 images
 361: 1.171899, 1.182027 avg loss, 0.000017 rate, 18.389791 seconds, 23104 images
 362: 1.142348, 1.178059 avg loss, 0.000017 rate, 18.583087 seconds, 23168 images
 363: 1.054401, 1.165694 avg loss, 0.000017 rate, 18.588557 seconds, 23232 images
 364: 1.337731, 1.182897 avg loss, 0.000018 rate, 18.576871 seconds, 23296 images
 365: 1.149473, 1.179555 avg loss, 0.000018 rate, 18.565557 seconds, 23360 images
 366: 1.229642, 1.184564 avg loss, 0.000018 rate, 18.576203 seconds, 23424 images
 367: 1.166823, 1.182790 avg loss, 0.000018 rate, 18.544439 seconds, 23488 images
 368: 1.299496, 1.194460 avg loss, 0.000018 rate, 18.552863 seconds, 23552 images
 369: 0.988197, 1.173834 avg loss, 0.000019 rate, 18.541233 seconds, 23616 images
 370: 1.101129, 1.166564 avg loss, 0.000019 rate, 18.563759 seconds, 23680 images
 371: 1.133054, 1.163213 avg loss, 0.000019 rate, 9.561646 seconds, 23744 images
 372: 1.482661, 1.195157 avg loss, 0.000019 rate, 9.648841 seconds, 23808 images
 373: 1.041731, 1.179815 avg loss, 0.000019 rate, 9.662340 seconds, 23872 images
 374: 0.930386, 1.154872 avg loss, 0.000020 rate, 9.669545 seconds, 23936 images
 375: 1.107168, 1.150101 avg loss, 0.000020 rate, 9.672182 seconds, 24000 images
 376: 0.982984, 1.133390 avg loss, 0.000020 rate, 9.671743 seconds, 24064 images
 377: 0.984084, 1.118459 avg loss, 0.000020 rate, 9.674982 seconds, 24128 images
 378: 0.922587, 1.098872 avg loss, 0.000020 rate, 9.674096 seconds, 24192 images
 379: 1.192285, 1.108213 avg loss, 0.000021 rate, 9.681444 seconds, 24256 images
 380: 1.001058, 1.097498 avg loss, 0.000021 rate, 9.677131 seconds, 24320 images
 381: 1.237357, 1.111484 avg loss, 0.000021 rate, 16.453954 seconds, 24384 images
 382: 0.947678, 1.095103 avg loss, 0.000021 rate, 16.623654 seconds, 24448 images
 383: 1.046098, 1.090202 avg loss, 0.000022 rate, 16.607202 seconds, 24512 images
 384: 1.189718, 1.100154 avg loss, 0.000022 rate, 16.614374 seconds, 24576 images
 385: 1.041238, 1.094262 avg loss, 0.000022 rate, 16.581535 seconds, 24640 images
 386: 0.972404, 1.082077 avg loss, 0.000022 rate, 16.559958 seconds, 24704 images
 387: 1.056344, 1.079503 avg loss, 0.000022 rate, 16.576573 seconds, 24768 images
 388: 1.013619, 1.072915 avg loss, 0.000023 rate, 16.598812 seconds, 24832 images
 389: 1.218873, 1.087511 avg loss, 0.000023 rate, 16.618183 seconds, 24896 images
 390: 1.066047, 1.085364 avg loss, 0.000023 rate, 16.633277 seconds, 24960 images
 391: 1.058478, 1.082676 avg loss, 0.000023 rate, 7.116001 seconds, 25024 images
 392: 1.132688, 1.087677 avg loss, 0.000024 rate, 7.200800 seconds, 25088 images
 393: 1.121493, 1.091058 avg loss, 0.000024 rate, 7.205759 seconds, 25152 images
 394: 1.005139, 1.082466 avg loss, 0.000024 rate, 7.209626 seconds, 25216 images
 395: 0.936118, 1.067832 avg loss, 0.000024 rate, 7.207611 seconds, 25280 images
 396: 1.048639, 1.065912 avg loss, 0.000025 rate, 7.197659 seconds, 25344 images
 397: 1.063638, 1.065685 avg loss, 0.000025 rate, 7.211529 seconds, 25408 images
 398: 1.342135, 1.093330 avg loss, 0.000025 rate, 7.191818 seconds, 25472 images
 399: 1.177703, 1.101767 avg loss, 0.000025 rate, 7.195001 seconds, 25536 images
 400: 1.141002, 1.105691 avg loss, 0.000026 rate, 7.198799 seconds, 25600 images
 401: 1.207231, 1.115845 avg loss, 0.000026 rate, 7.106828 seconds, 25664 images
 402: 1.000489, 1.104309 avg loss, 0.000026 rate, 7.189278 seconds, 25728 images
 403: 1.034186, 1.097297 avg loss, 0.000026 rate, 7.176014 seconds, 25792 images
 404: 0.999790, 1.087546 avg loss, 0.000027 rate, 7.199478 seconds, 25856 images
 405: 1.315240, 1.110315 avg loss, 0.000027 rate, 7.188518 seconds, 25920 images
 406: 1.387885, 1.138072 avg loss, 0.000027 rate, 7.187074 seconds, 25984 images
 407: 1.017787, 1.126044 avg loss, 0.000027 rate, 7.191010 seconds, 26048 images
 408: 0.931831, 1.106623 avg loss, 0.000028 rate, 7.189607 seconds, 26112 images
 409: 1.042723, 1.100233 avg loss, 0.000028 rate, 7.207400 seconds, 26176 images
 410: 0.912661, 1.081475 avg loss, 0.000028 rate, 7.195246 seconds, 26240 images
 411: 0.776355, 1.050964 avg loss, 0.000029 rate, 10.279166 seconds, 26304 images
 412: 0.887629, 1.034630 avg loss, 0.000029 rate, 10.379234 seconds, 26368 images
 413: 0.923573, 1.023524 avg loss, 0.000029 rate, 10.372810 seconds, 26432 images
 414: 0.999858, 1.021158 avg loss, 0.000029 rate, 10.373573 seconds, 26496 images
 415: 0.953605, 1.014402 avg loss, 0.000030 rate, 10.375211 seconds, 26560 images
 416: 0.891908, 1.002153 avg loss, 0.000030 rate, 10.388006 seconds, 26624 images
 417: 0.844454, 0.986383 avg loss, 0.000030 rate, 10.362280 seconds, 26688 images
 418: 0.846577, 0.972402 avg loss, 0.000031 rate, 10.375707 seconds, 26752 images
 419: 0.911838, 0.966346 avg loss, 0.000031 rate, 10.379610 seconds, 26816 images
 420: 0.895802, 0.959292 avg loss, 0.000031 rate, 10.374166 seconds, 26880 images
 421: 0.872972, 0.950660 avg loss, 0.000031 rate, 9.564164 seconds, 26944 images
 422: 1.063433, 0.961937 avg loss, 0.000032 rate, 9.661945 seconds, 27008 images
 423: 0.813175, 0.947061 avg loss, 0.000032 rate, 9.667442 seconds, 27072 images
 424: 0.806501, 0.933005 avg loss, 0.000032 rate, 9.667237 seconds, 27136 images
 425: 1.250312, 0.964736 avg loss, 0.000033 rate, 9.658386 seconds, 27200 images
 426: 0.959271, 0.964189 avg loss, 0.000033 rate, 9.664879 seconds, 27264 images
 427: 0.877193, 0.955489 avg loss, 0.000033 rate, 9.656829 seconds, 27328 images
 428: 1.002062, 0.960147 avg loss, 0.000034 rate, 9.669689 seconds, 27392 images
 429: 0.795866, 0.943719 avg loss, 0.000034 rate, 9.657444 seconds, 27456 images
 430: 0.785222, 0.927869 avg loss, 0.000034 rate, 9.672525 seconds, 27520 images
 431: 0.972967, 0.932379 avg loss, 0.000035 rate, 19.649751 seconds, 27584 images
 432: 0.889000, 0.928041 avg loss, 0.000035 rate, 19.887722 seconds, 27648 images
 433: 0.880257, 0.923263 avg loss, 0.000035 rate, 19.838657 seconds, 27712 images
 434: 0.978491, 0.928785 avg loss, 0.000035 rate, 19.835146 seconds, 27776 images
 435: 0.908334, 0.926740 avg loss, 0.000036 rate, 19.796613 seconds, 27840 images
 436: 1.045476, 0.938614 avg loss, 0.000036 rate, 19.822189 seconds, 27904 images
 437: 0.912239, 0.935976 avg loss, 0.000036 rate, 19.783873 seconds, 27968 images
 438: 0.952207, 0.937599 avg loss, 0.000037 rate, 19.803784 seconds, 28032 images
 439: 0.991008, 0.942940 avg loss, 0.000037 rate, 19.795324 seconds, 28096 images
 440: 0.955475, 0.944194 avg loss, 0.000037 rate, 19.803261 seconds, 28160 images
 441: 0.812332, 0.931008 avg loss, 0.000038 rate, 11.857818 seconds, 28224 images
 442: 0.643856, 0.902292 avg loss, 0.000038 rate, 11.979181 seconds, 28288 images
 443: 0.725701, 0.884633 avg loss, 0.000039 rate, 11.987034 seconds, 28352 images
 444: 0.771482, 0.873318 avg loss, 0.000039 rate, 11.985905 seconds, 28416 images
 445: 0.737188, 0.859705 avg loss, 0.000039 rate, 11.997473 seconds, 28480 images
 446: 0.889989, 0.862733 avg loss, 0.000040 rate, 12.000724 seconds, 28544 images
 447: 0.790832, 0.855543 avg loss, 0.000040 rate, 11.992019 seconds, 28608 images
 448: 0.921986, 0.862188 avg loss, 0.000040 rate, 12.002198 seconds, 28672 images
 449: 0.737562, 0.849725 avg loss, 0.000041 rate, 12.005597 seconds, 28736 images
 450: 0.702764, 0.835029 avg loss, 0.000041 rate, 12.022025 seconds, 28800 images
 451: 0.896289, 0.841155 avg loss, 0.000041 rate, 9.589373 seconds, 28864 images
 452: 0.839652, 0.841005 avg loss, 0.000042 rate, 9.681456 seconds, 28928 images
 453: 0.747899, 0.831694 avg loss, 0.000042 rate, 9.687915 seconds, 28992 images
 454: 0.791934, 0.827718 avg loss, 0.000042 rate, 9.681604 seconds, 29056 images
 455: 0.862712, 0.831217 avg loss, 0.000043 rate, 9.684009 seconds, 29120 images
 456: 0.944957, 0.842591 avg loss, 0.000043 rate, 9.684273 seconds, 29184 images
 457: 0.862343, 0.844567 avg loss, 0.000044 rate, 9.670853 seconds, 29248 images
 458: 0.769611, 0.837071 avg loss, 0.000044 rate, 9.660922 seconds, 29312 images
 459: 0.823549, 0.835719 avg loss, 0.000044 rate, 9.655914 seconds, 29376 images
 460: 0.720472, 0.824194 avg loss, 0.000045 rate, 9.654408 seconds, 29440 images
 461: 0.736062, 0.815381 avg loss, 0.000045 rate, 7.620207 seconds, 29504 images
 462: 0.730091, 0.806852 avg loss, 0.000046 rate, 7.710112 seconds, 29568 images
 463: 0.843342, 0.810501 avg loss, 0.000046 rate, 7.712866 seconds, 29632 images
 464: 0.873708, 0.816822 avg loss, 0.000046 rate, 7.716258 seconds, 29696 images
 465: 0.776058, 0.812745 avg loss, 0.000047 rate, 7.711231 seconds, 29760 images
 466: 0.741236, 0.805594 avg loss, 0.000047 rate, 7.722267 seconds, 29824 images
 467: 0.748463, 0.799881 avg loss, 0.000048 rate, 7.727323 seconds, 29888 images
 468: 0.698996, 0.789793 avg loss, 0.000048 rate, 7.709223 seconds, 29952 images
 469: 0.765357, 0.787349 avg loss, 0.000048 rate, 7.730362 seconds, 30016 images
 470: 0.861869, 0.794801 avg loss, 0.000049 rate, 7.712167 seconds, 30080 images
 471: 1.079783, 0.823299 avg loss, 0.000049 rate, 21.003494 seconds, 30144 images
 472: 0.938142, 0.834784 avg loss, 0.000050 rate, 21.218343 seconds, 30208 images
 473: 0.760146, 0.827320 avg loss, 0.000050 rate, 21.221757 seconds, 30272 images
 474: 0.917196, 0.836307 avg loss, 0.000050 rate, 21.231184 seconds, 30336 images
 475: 0.835025, 0.836179 avg loss, 0.000051 rate, 21.195210 seconds, 30400 images
 476: 0.887384, 0.841300 avg loss, 0.000051 rate, 21.215212 seconds, 30464 images
 477: 0.894439, 0.846614 avg loss, 0.000052 rate, 21.170625 seconds, 30528 images
 478: 0.741531, 0.836105 avg loss, 0.000052 rate, 21.200006 seconds, 30592 images
 479: 0.637614, 0.816256 avg loss, 0.000053 rate, 21.172342 seconds, 30656 images
 480: 0.860798, 0.820710 avg loss, 0.000053 rate, 21.192614 seconds, 30720 images
 481: 0.768263, 0.815466 avg loss, 0.000054 rate, 11.122970 seconds, 30784 images
 482: 0.625023, 0.796421 avg loss, 0.000054 rate, 11.236499 seconds, 30848 images
 483: 0.608588, 0.777638 avg loss, 0.000054 rate, 11.243778 seconds, 30912 images
 484: 0.622925, 0.762167 avg loss, 0.000055 rate, 11.248413 seconds, 30976 images
 485: 0.740171, 0.759967 avg loss, 0.000055 rate, 11.273741 seconds, 31040 images
 486: 0.678143, 0.751785 avg loss, 0.000056 rate, 11.267136 seconds, 31104 images
 487: 0.663707, 0.742977 avg loss, 0.000056 rate, 11.266919 seconds, 31168 images
 488: 0.595952, 0.728275 avg loss, 0.000057 rate, 11.278086 seconds, 31232 images
 489: 0.910969, 0.746544 avg loss, 0.000057 rate, 11.274493 seconds, 31296 images
 490: 0.801748, 0.752064 avg loss, 0.000058 rate, 11.247947 seconds, 31360 images
 491: 0.965541, 0.773412 avg loss, 0.000058 rate, 16.441342 seconds, 31424 images
 492: 0.653733, 0.761444 avg loss, 0.000059 rate, 16.617183 seconds, 31488 images
 493: 0.716101, 0.756910 avg loss, 0.000059 rate, 16.617569 seconds, 31552 images
 494: 0.728579, 0.754077 avg loss, 0.000060 rate, 16.647408 seconds, 31616 images
 495: 0.765660, 0.755235 avg loss, 0.000060 rate, 16.642790 seconds, 31680 images
 496: 0.723568, 0.752068 avg loss, 0.000061 rate, 16.641701 seconds, 31744 images
 497: 0.637805, 0.740642 avg loss, 0.000061 rate, 16.640878 seconds, 31808 images
 498: 0.610159, 0.727594 avg loss, 0.000062 rate, 16.644391 seconds, 31872 images
 499: 0.818591, 0.736693 avg loss, 0.000062 rate, 16.614545 seconds, 31936 images
 500: 0.682977, 0.731322 avg loss, 0.000063 rate, 16.616413 seconds, 32000 images
 501: 0.615360, 0.719726 avg loss, 0.000063 rate, 14.201793 seconds, 32064 images
 502: 0.704059, 0.718159 avg loss, 0.000064 rate, 14.280245 seconds, 32128 images
 503: 0.785784, 0.724921 avg loss, 0.000064 rate, 14.263473 seconds, 32192 images
 504: 0.699233, 0.722352 avg loss, 0.000065 rate, 14.276537 seconds, 32256 images
 505: 0.529580, 0.703075 avg loss, 0.000065 rate, 14.261670 seconds, 32320 images
 506: 0.644617, 0.697229 avg loss, 0.000066 rate, 14.277578 seconds, 32384 images
 507: 0.614846, 0.688991 avg loss, 0.000066 rate, 14.274121 seconds, 32448 images
 508: 0.582066, 0.678299 avg loss, 0.000067 rate, 14.276796 seconds, 32512 images
 510: 0.550297, 0.658258 avg loss, 0.000068 rate, 14.274302 seconds, 32640 images
 511: 0.656756, 0.658108 avg loss, 0.000068 rate, 14.136220 seconds, 32704 images
 512: 0.499437, 0.642241 avg loss, 0.000069 rate, 14.273703 seconds, 32768 images
 513: 0.662867, 0.644303 avg loss, 0.000069 rate, 14.249117 seconds, 32832 images
 514: 0.575513, 0.637424 avg loss, 0.000070 rate, 14.266481 seconds, 32896 images
 515: 0.513213, 0.625003 avg loss, 0.000070 rate, 14.282663 seconds, 32960 images
 516: 0.552848, 0.617788 avg loss, 0.000071 rate, 14.264476 seconds, 33024 images
 517: 0.508012, 0.606810 avg loss, 0.000071 rate, 14.285247 seconds, 33088 images
 518: 0.601912, 0.606320 avg loss, 0.000072 rate, 14.276589 seconds, 33152 images
 519: 0.499997, 0.595688 avg loss, 0.000073 rate, 14.258654 seconds, 33216 images
 520: 0.572003, 0.593319 avg loss, 0.000073 rate, 14.277094 seconds, 33280 images
 521: 0.707582, 0.604746 avg loss, 0.000074 rate, 19.705822 seconds, 33344 images
 522: 0.742339, 0.618505 avg loss, 0.000074 rate, 19.932367 seconds, 33408 images
 523: 0.523905, 0.609045 avg loss, 0.000075 rate, 19.891555 seconds, 33472 images
 524: 0.637205, 0.611861 avg loss, 0.000075 rate, 19.898406 seconds, 33536 images
 525: 0.630594, 0.613734 avg loss, 0.000076 rate, 19.850337 seconds, 33600 images
 526: 0.538614, 0.606222 avg loss, 0.000077 rate, 19.824897 seconds, 33664 images
 527: 0.822774, 0.627877 avg loss, 0.000077 rate, 19.880576 seconds, 33728 images
 528: 0.735062, 0.638596 avg loss, 0.000078 rate, 19.882362 seconds, 33792 images
 529: 0.628469, 0.637583 avg loss, 0.000078 rate, 19.871145 seconds, 33856 images
 530: 0.715726, 0.645397 avg loss, 0.000079 rate, 19.885783 seconds, 33920 images
 531: 0.493944, 0.630252 avg loss, 0.000080 rate, 15.470290 seconds, 33984 images
 532: 0.633702, 0.630597 avg loss, 0.000080 rate, 15.630948 seconds, 34048 images
 533: 0.529610, 0.620498 avg loss, 0.000081 rate, 15.649274 seconds, 34112 images
 534: 0.567321, 0.615181 avg loss, 0.000081 rate, 15.684106 seconds, 34176 images
 535: 0.535684, 0.607231 avg loss, 0.000082 rate, 15.686452 seconds, 34240 images
 536: 0.503421, 0.596850 avg loss, 0.000083 rate, 15.721463 seconds, 34304 images
 537: 0.505588, 0.587724 avg loss, 0.000083 rate, 15.700320 seconds, 34368 images
 538: 0.518474, 0.580799 avg loss, 0.000084 rate, 15.687335 seconds, 34432 images
 539: 0.554185, 0.578137 avg loss, 0.000084 rate, 15.648493 seconds, 34496 images
 540: 0.624717, 0.582795 avg loss, 0.000085 rate, 15.672249 seconds, 34560 images
 541: 0.576178, 0.582134 avg loss, 0.000086 rate, 9.605862 seconds, 34624 images
 542: 0.524260, 0.576346 avg loss, 0.000086 rate, 9.679098 seconds, 34688 images
 543: 0.787738, 0.597485 avg loss, 0.000087 rate, 9.692457 seconds, 34752 images
 544: 0.495602, 0.587297 avg loss, 0.000088 rate, 9.700237 seconds, 34816 images
 545: 0.438918, 0.572459 avg loss, 0.000088 rate, 9.701214 seconds, 34880 images
 546: 0.545305, 0.569744 avg loss, 0.000089 rate, 9.716875 seconds, 34944 images
 547: 0.588776, 0.571647 avg loss, 0.000090 rate, 9.699816 seconds, 35008 images
 548: 0.473715, 0.561854 avg loss, 0.000090 rate, 9.694681 seconds, 35072 images
 549: 0.522308, 0.557899 avg loss, 0.000091 rate, 9.696061 seconds, 35136 images
 550: 0.557434, 0.557853 avg loss, 0.000092 rate, 9.697365 seconds, 35200 images
 551: 0.628973, 0.564965 avg loss, 0.000092 rate, 18.492357 seconds, 35264 images
 552: 0.496126, 0.558081 avg loss, 0.000093 rate, 18.667104 seconds, 35328 images
 553: 0.652568, 0.567530 avg loss, 0.000094 rate, 18.633559 seconds, 35392 images
 554: 0.555858, 0.566363 avg loss, 0.000094 rate, 18.632283 seconds, 35456 images
 555: 0.665630, 0.576289 avg loss, 0.000095 rate, 18.577604 seconds, 35520 images
 556: 0.850338, 0.603694 avg loss, 0.000096 rate, 18.591557 seconds, 35584 images
 557: 0.706991, 0.614024 avg loss, 0.000096 rate, 18.584500 seconds, 35648 images
 558: 0.588016, 0.611423 avg loss, 0.000097 rate, 18.606105 seconds, 35712 images
 559: 0.438079, 0.594089 avg loss, 0.000098 rate, 18.570792 seconds, 35776 images
 560: 0.490126, 0.583692 avg loss, 0.000098 rate, 18.592731 seconds, 35840 images
 561: 0.527597, 0.578083 avg loss, 0.000099 rate, 7.652452 seconds, 35904 images
 562: 0.535501, 0.573825 avg loss, 0.000100 rate, 7.738315 seconds, 35968 images
 563: 0.551874, 0.571630 avg loss, 0.000100 rate, 7.738205 seconds, 36032 images
 564: 0.531946, 0.567661 avg loss, 0.000101 rate, 7.752836 seconds, 36096 images
 565: 0.571486, 0.568044 avg loss, 0.000102 rate, 7.761791 seconds, 36160 images
 566: 0.566458, 0.567885 avg loss, 0.000103 rate, 7.748974 seconds, 36224 images
 567: 0.569645, 0.568061 avg loss, 0.000103 rate, 7.770926 seconds, 36288 images
 568: 0.599582, 0.571213 avg loss, 0.000104 rate, 7.747725 seconds, 36352 images
 569: 0.578124, 0.571904 avg loss, 0.000105 rate, 7.778178 seconds, 36416 images
 570: 0.477724, 0.562486 avg loss, 0.000106 rate, 7.744948 seconds, 36480 images
 571: 0.644959, 0.570734 avg loss, 0.000106 rate, 11.187139 seconds, 36544 images
 572: 0.608291, 0.574489 avg loss, 0.000107 rate, 11.281009 seconds, 36608 images
 573: 0.469291, 0.563969 avg loss, 0.000108 rate, 11.300845 seconds, 36672 images
 574: 0.460430, 0.553616 avg loss, 0.000109 rate, 11.282838 seconds, 36736 images
 575: 0.557313, 0.553985 avg loss, 0.000109 rate, 11.313870 seconds, 36800 images
 576: 0.443122, 0.542899 avg loss, 0.000110 rate, 11.316155 seconds, 36864 images
 577: 0.557506, 0.544360 avg loss, 0.000111 rate, 11.328700 seconds, 36928 images
 578: 0.597062, 0.549630 avg loss, 0.000112 rate, 11.312264 seconds, 36992 images
 579: 0.568647, 0.551532 avg loss, 0.000112 rate, 11.299078 seconds, 37056 images
 580: 0.644647, 0.560843 avg loss, 0.000113 rate, 11.314892 seconds, 37120 images
 581: 0.719028, 0.576662 avg loss, 0.000114 rate, 21.131397 seconds, 37184 images
 582: 0.552447, 0.574240 avg loss, 0.000115 rate, 21.250558 seconds, 37248 images
 583: 0.546248, 0.571441 avg loss, 0.000116 rate, 21.271736 seconds, 37312 images
 584: 0.619770, 0.576274 avg loss, 0.000116 rate, 21.326072 seconds, 37376 images
 585: 0.603894, 0.579036 avg loss, 0.000117 rate, 21.307442 seconds, 37440 images
 586: 0.537859, 0.574918 avg loss, 0.000118 rate, 21.260863 seconds, 37504 images
 587: 0.459874, 0.563414 avg loss, 0.000119 rate, 21.194744 seconds, 37568 images
 588: 0.517392, 0.558812 avg loss, 0.000120 rate, 21.247964 seconds, 37632 images
 589: 0.532486, 0.556179 avg loss, 0.000120 rate, 21.309520 seconds, 37696 images
 590: 0.626894, 0.563251 avg loss, 0.000121 rate, 21.304967 seconds, 37760 images
 591: 0.512405, 0.558166 avg loss, 0.000122 rate, 16.502687 seconds, 37824 images
 592: 0.554566, 0.557806 avg loss, 0.000123 rate, 16.648858 seconds, 37888 images
 593: 0.564874, 0.558513 avg loss, 0.000124 rate, 16.630934 seconds, 37952 images
 594: 0.510793, 0.553741 avg loss, 0.000124 rate, 16.655270 seconds, 38016 images
 595: 0.419767, 0.540343 avg loss, 0.000125 rate, 16.632458 seconds, 38080 images
 596: 0.432141, 0.529523 avg loss, 0.000126 rate, 16.694635 seconds, 38144 images
 597: 0.500753, 0.526646 avg loss, 0.000127 rate, 16.697511 seconds, 38208 images
 598: 0.496987, 0.523680 avg loss, 0.000128 rate, 16.656461 seconds, 38272 images
 599: 0.521487, 0.523461 avg loss, 0.000129 rate, 16.643373 seconds, 38336 images
 600: 0.386166, 0.509731 avg loss, 0.000130 rate, 16.656936 seconds, 38400 images
 601: 0.657532, 0.524511 avg loss, 0.000130 rate, 21.089614 seconds, 38464 images
 602: 0.613830, 0.533443 avg loss, 0.000131 rate, 21.401120 seconds, 38528 images
 603: 0.531873, 0.533286 avg loss, 0.000132 rate, 21.237911 seconds, 38592 images
 604: 0.467590, 0.526717 avg loss, 0.000133 rate, 21.220562 seconds, 38656 images
 605: 0.567520, 0.530797 avg loss, 0.000134 rate, 21.274699 seconds, 38720 images
 606: 0.693246, 0.547042 avg loss, 0.000135 rate, 21.305836 seconds, 38784 images
 607: 0.482707, 0.540608 avg loss, 0.000136 rate, 21.204207 seconds, 38848 images
 608: 0.469274, 0.533475 avg loss, 0.000137 rate, 21.163775 seconds, 38912 images
 609: 0.470546, 0.527182 avg loss, 0.000138 rate, 21.131568 seconds, 38976 images
 610: 0.426484, 0.517112 avg loss, 0.000138 rate, 21.165198 seconds, 39040 images
 611: 0.688062, 0.534207 avg loss, 0.000139 rate, 7.101787 seconds, 39104 images
 612: 0.555505, 0.536337 avg loss, 0.000140 rate, 7.169242 seconds, 39168 images
 613: 0.590532, 0.541756 avg loss, 0.000141 rate, 7.180079 seconds, 39232 images
 614: 0.642504, 0.551831 avg loss, 0.000142 rate, 7.185346 seconds, 39296 images
 615: 0.539565, 0.550605 avg loss, 0.000143 rate, 7.192848 seconds, 39360 images
 616: 0.455821, 0.541126 avg loss, 0.000144 rate, 7.191435 seconds, 39424 images
 617: 0.499386, 0.536952 avg loss, 0.000145 rate, 7.189253 seconds, 39488 images
 618: 0.584957, 0.541753 avg loss, 0.000146 rate, 7.197301 seconds, 39552 images
 619: 0.468623, 0.534440 avg loss, 0.000147 rate, 7.195030 seconds, 39616 images
 620: 0.435957, 0.524591 avg loss, 0.000148 rate, 7.211045 seconds, 39680 images
